BinID,Timestamp,Distance(cm),Fill(%),Status
1,2026-01-31 02:45:00,129.8,18.6,Half Empty
1,2026-01-31 03:00:00,129.3,18.7,Half Empty
1,2026-01-31 03:15:00,127.7,18.7,Half Empty
1,2026-01-31 03:30:00,128.8,18.8,Half Empty
1,2026-01-31 03:45:00,130.2,18.8,Half Empty
1,2026-01-31 04:00:00,129.4,18.9,Half Empty
1,2026-01-31 04:15:00,130.1,19.0,Half Empty
1,2026-01-31 04:30:00,129.0,19.2,Half Empty
1,2026-01-31 04:45:00,128.1,19.3,Half Empty
1,2026-01-31 05:00:00,127.6,19.4,Half Empty
1,2026-01-31 05:15:00,127.6,19.6,Half Empty
1,2026-01-31 05:30:00,128.2,19.6,Half Empty
1,2026-01-31 05:45:00,128.6,19.7,Half Empty
1,2026-01-31 06:00:00,126.4,20.3,Half Empty
1,2026-01-31 06:15:00,126.6,20.6,Half Empty
1,2026-01-31 06:30:00,125.0,20.7,Half Empty
1,2026-01-31 06:45:00,124.3,21.1,Half Empty
1,2026-01-31 07:00:00,122.7,21.5,Half Empty
1,2026-01-31 07:15:00,125.8,21.8,Half Empty
1,2026-01-31 07:30:00,120.7,22.1,Half Empty
1,2026-01-31 07:45:00,123.4,22.7,Half Empty
1,2026-01-31 08:00:00,123.4,22.8,Half Empty
1,2026-01-31 08:15:00,122.9,23.3,Half Empty
1,2026-01-31 08:30:00,123.4,23.7,Half Empty
1,2026-01-31 08:45:00,120.8,24.6,Half Empty
1,2026-01-31 09:00:00,122.5,25.2,Half Empty
1,2026-01-31 09:15:00,118.1,25.8,Half Empty
1,2026-01-31 09:30:00,119.5,26.3,Half Empty
1,2026-01-31 09:45:00,118.1,26.7,Half Empty
1,2026-01-31 10:00:00,117.2,27.0,Half Empty
1,2026-01-31 10:15:00,116.6,27.6,Half Empty
1,2026-01-31 10:30:00,115.6,27.9,Half Empty
1,2026-01-31 10:45:00,113.9,28.7,Half Empty
1,2026-01-31 11:00:00,112.5,29.3,Half Empty
1,2026-01-31 11:15:00,111.3,30.0,Half Empty
1,2026-01-31 11:30:00,109.7,30.4,Half Empty
1,2026-01-31 11:45:00,111.1,31.0,Half Empty
1,2026-01-31 12:00:00,110.6,31.7,Half Empty
1,2026-01-31 12:15:00,108.0,32.3,Half Empty
1,2026-01-31 12:30:00,108.3,32.9,Half Empty
1,2026-01-31 12:45:00,107.2,33.8,Half Empty
1,2026-01-31 13:00:00,107.1,34.1,Half Empty
1,2026-01-31 13:15:00,105.1,34.7,Half Empty
1,2026-01-31 13:30:00,106.2,35.4,Half Empty
1,2026-01-31 13:45:00,104.1,36.0,Half Empty
1,2026-01-31 14:00:00,104.8,36.7,Half Empty
1,2026-01-31 14:15:00,99.9,37.2,Half Empty
1,2026-01-31 14:30:00,102.4,37.9,Half Empty
1,2026-01-31 14:45:00,98.7,38.8,Half Empty
1,2026-01-31 15:00:00,98.1,39.4,Half Empty
1,2026-01-31 15:15:00,96.5,39.9,Half Empty
1,2026-01-31 15:30:00,97.2,40.4,Half Empty
1,2026-01-31 15:45:00,94.8,41.1,Half Empty
1,2026-01-31 16:00:00,95.4,41.8,Half Empty
1,2026-01-31 16:15:00,92.9,42.0,Half Empty
1,2026-01-31 16:30:00,93.2,42.4,Half Empty
1,2026-01-31 16:45:00,92.4,43.2,Half Empty
1,2026-01-31 17:00:00,91.5,43.5,Half Empty
1,2026-01-31 17:15:00,92.2,43.9,Half Empty
1,2026-01-31 17:30:00,91.2,44.5,Half Empty
1,2026-01-31 17:45:00,91.9,44.8,Half Empty
1,2026-01-31 18:00:00,90.5,45.5,Half Empty
1,2026-01-31 18:15:00,90.9,45.9,Half Empty
1,2026-01-31 18:30:00,87.9,46.4,Half Empty
1,2026-01-31 18:45:00,87.6,47.1,Half Empty
1,2026-01-31 19:00:00,84.8,47.6,Half Empty
1,2026-01-31 19:15:00,85.0,48.3,Half Empty
1,2026-01-31 19:30:00,86.2,48.6,Half Empty
1,2026-01-31 19:45:00,83.9,49.2,Half Empty
1,2026-01-31 20:00:00,83.1,49.7,Half Empty
1,2026-01-31 20:15:00,81.7,50.3,Half Full
1,2026-01-31 20:30:00,81.0,50.9,Half Full
1,2026-01-31 20:45:00,78.9,51.2,Half Full
1,2026-01-31 21:00:00,79.9,51.8,Half Full
1,2026-01-31 21:15:00,79.1,52.2,Half Full
1,2026-01-31 21:30:00,78.0,52.7,Half Full
1,2026-01-31 21:45:00,75.3,53.1,Half Full
1,2026-01-31 22:00:00,79.0,53.5,Half Full
1,2026-01-31 22:15:00,77.0,53.6,Half Full
1,2026-01-31 22:30:00,77.5,53.6,Half Full
1,2026-01-31 22:45:00,74.3,53.9,Half Full
1,2026-01-31 23:00:00,75.9,53.9,Half Full
1,2026-01-31 23:15:00,75.1,54.3,Half Full
1,2026-01-31 23:30:00,73.7,54.7,Half Full
1,2026-01-31 23:45:00,73.3,55.0,Half Full
1,2026-02-01 00:00:00,72.7,55.4,Half Full
1,2026-02-01 00:15:00,75.1,55.5,Half Full
1,2026-02-01 00:30:00,73.8,55.7,Half Full
1,2026-02-01 00:45:00,73.7,55.7,Half Full
1,2026-02-01 01:00:00,76.1,55.7,Half Full
1,2026-02-01 01:15:00,72.5,55.8,Half Full
1,2026-02-01 01:30:00,72.9,55.8,Half Full
1,2026-02-01 01:45:00,72.6,56.1,Half Full
1,2026-02-01 02:00:00,70.0,56.3,Half Full
1,2026-02-01 02:15:00,74.5,56.3,Half Full
1,2026-02-01 02:30:00,71.8,56.3,Half Full
1,2026-02-01 02:45:00,73.1,56.4,Half Full
1,2026-02-01 03:00:00,73.3,56.7,Half Full
1,2026-02-01 03:15:00,73.3,56.7,Half Full
1,2026-02-01 03:30:00,72.9,57.3,Half Full
1,2026-02-01 03:45:00,71.7,57.3,Half Full
1,2026-02-01 04:00:00,70.7,57.3,Half Full
1,2026-02-01 04:15:00,70.1,57.4,Half Full
1,2026-02-01 04:30:00,70.1,57.7,Half Full
1,2026-02-01 04:45:00,71.8,58.0,Half Full
1,2026-02-01 05:00:00,70.0,58.2,Half Full
1,2026-02-01 05:15:00,70.3,58.3,Half Full
1,2026-02-01 05:30:00,69.0,58.5,Half Full
1,2026-02-01 05:45:00,67.9,58.8,Half Full
1,2026-02-01 06:00:00,68.1,59.3,Half Full
1,2026-02-01 06:15:00,69.4,59.5,Half Full
1,2026-02-01 06:30:00,67.2,59.8,Half Full
1,2026-02-01 06:45:00,67.4,60.3,Half Full
1,2026-02-01 07:00:00,66.9,60.9,Half Full
1,2026-02-01 07:15:00,65.0,61.2,Half Full
1,2026-02-01 07:30:00,65.9,61.5,Half Full
1,2026-02-01 07:45:00,66.4,61.8,Half Full
1,2026-02-01 08:00:00,63.3,62.3,Half Full
1,2026-02-01 08:15:00,65.7,62.8,Half Full
1,2026-02-01 08:30:00,60.5,63.3,Half Full
1,2026-02-01 08:45:00,60.7,63.7,Half Full
1,2026-02-01 09:00:00,59.5,64.2,Half Full
1,2026-02-01 09:15:00,59.3,64.6,Half Full
1,2026-02-01 09:30:00,58.6,65.3,Half Full
1,2026-02-01 09:45:00,59.2,65.6,Half Full
1,2026-02-01 10:00:00,57.2,66.1,Half Full
1,2026-02-01 10:15:00,55.8,66.7,Half Full
1,2026-02-01 10:30:00,53.4,67.4,Half Full
1,2026-02-01 10:45:00,52.5,68.1,Half Full
1,2026-02-01 11:00:00,54.1,69.0,Half Full
1,2026-02-01 11:15:00,52.3,69.7,Half Full
1,2026-02-01 11:30:00,49.1,70.5,Half Full
1,2026-02-01 11:45:00,52.6,71.1,Half Full
1,2026-02-01 12:00:00,49.4,72.0,Half Full
1,2026-02-01 12:15:00,47.1,73.1,Half Full
1,2026-02-01 12:30:00,47.7,74.6,Half Full
1,2026-02-01 12:45:00,44.8,75.5,Half Full
1,2026-02-01 13:00:00,43.0,76.0,Half Full
1,2026-02-01 13:15:00,40.5,76.9,Half Full
1,2026-02-01 13:30:00,43.3,77.5,Half Full
1,2026-02-01 13:45:00,40.7,78.4,Half Full
1,2026-02-01 14:00:00,35.4,79.5,Half Full
1,2026-02-01 14:15:00,37.9,80.0,Half Full
1,2026-02-01 14:30:00,36.9,80.9,Half Full
1,2026-02-01 14:45:00,34.3,81.7,Half Full
1,2026-02-01 15:00:00,151.3,3.3,Collected
1,2026-02-01 15:15:00,151.5,3.9,Collected
1,2026-02-01 15:30:00,150.3,4.6,Collected
1,2026-02-01 15:45:00,151.4,5.0,Collected
1,2026-02-01 16:00:00,151.0,5.3,Collected
1,2026-02-01 16:15:00,149.9,5.6,Collected
1,2026-02-01 16:30:00,148.5,6.1,Collected
1,2026-02-01 16:45:00,148.8,6.6,Collected
1,2026-02-01 17:00:00,145.4,7.1,Collected
1,2026-02-01 17:15:00,147.4,7.6,Collected
1,2026-02-01 17:30:00,144.4,8.4,Collected
1,2026-02-01 17:45:00,145.4,9.0,Collected
1,2026-02-01 18:00:00,143.6,9.5,Collected
1,2026-02-01 18:15:00,142.3,9.9,Collected
1,2026-02-01 18:30:00,139.9,10.2,Half Empty
1,2026-02-01 18:45:00,141.3,10.7,Half Empty
1,2026-02-01 19:00:00,139.0,11.1,Half Empty
1,2026-02-01 19:15:00,137.8,11.7,Half Empty
1,2026-02-01 19:30:00,138.8,12.5,Half Empty
1,2026-02-01 19:45:00,136.8,13.2,Half Empty
1,2026-02-01 20:00:00,135.2,14.2,Half Empty
1,2026-02-01 20:15:00,136.7,14.8,Half Empty
1,2026-02-01 20:30:00,134.9,15.4,Half Empty
1,2026-02-01 20:45:00,132.9,15.9,Half Empty
1,2026-02-01 21:00:00,131.9,16.8,Half Empty
1,2026-02-01 21:15:00,131.5,17.2,Half Empty
1,2026-02-01 21:30:00,131.7,17.5,Half Empty
1,2026-02-01 21:45:00,131.4,18.0,Half Empty
1,2026-02-01 22:00:00,130.3,18.2,Half Empty
1,2026-02-01 22:15:00,129.7,18.5,Half Empty
1,2026-02-01 22:30:00,128.0,19.0,Half Empty
1,2026-02-01 22:45:00,130.0,19.5,Half Empty
1,2026-02-01 23:00:00,126.4,19.7,Half Empty
1,2026-02-01 23:15:00,128.4,20.1,Half Empty
1,2026-02-01 23:30:00,126.4,20.1,Half Empty
1,2026-02-01 23:45:00,128.3,20.8,Half Empty
1,2026-02-02 00:00:00,125.7,20.9,Half Empty
1,2026-02-02 00:15:00,127.0,21.4,Half Empty
1,2026-02-02 00:30:00,126.7,21.4,Half Empty
1,2026-02-02 00:45:00,123.5,21.6,Half Empty
1,2026-02-02 01:00:00,124.2,21.6,Half Empty
1,2026-02-02 01:15:00,124.1,21.8,Half Empty
1,2026-02-02 01:30:00,125.5,22.1,Half Empty
1,2026-02-02 01:45:00,123.9,22.3,Half Empty
1,2026-02-02 02:00:00,123.5,22.8,Half Empty
1,2026-02-02 02:15:00,120.7,23.3,Half Empty
1,2026-02-02 02:30:00,124.8,23.4,Half Empty
1,2026-02-02 02:45:00,122.0,24.0,Half Empty
1,2026-02-02 03:00:00,121.0,24.0,Half Empty
1,2026-02-02 03:15:00,120.5,24.1,Half Empty
1,2026-02-02 03:30:00,121.3,24.1,Half Empty
1,2026-02-02 03:45:00,119.9,24.5,Half Empty
1,2026-02-02 04:00:00,120.2,24.5,Half Empty
1,2026-02-02 04:15:00,120.5,24.6,Half Empty
1,2026-02-02 04:30:00,117.6,24.9,Half Empty
1,2026-02-02 04:45:00,118.7,25.1,Half Empty
1,2026-02-02 05:00:00,117.9,25.1,Half Empty
1,2026-02-02 05:15:00,119.9,25.2,Half Empty
1,2026-02-02 05:30:00,119.2,25.2,Half Empty
1,2026-02-02 05:45:00,116.4,25.2,Half Empty
1,2026-02-02 06:00:00,116.4,25.6,Half Empty
1,2026-02-02 06:15:00,118.1,26.2,Half Empty
1,2026-02-02 06:30:00,116.3,26.7,Half Empty
1,2026-02-02 06:45:00,118.0,26.8,Half Empty
1,2026-02-02 07:00:00,116.6,27.3,Half Empty
1,2026-02-02 07:15:00,115.9,27.6,Half Empty
1,2026-02-02 07:30:00,114.8,27.8,Half Empty
1,2026-02-02 07:45:00,115.2,28.1,Half Empty
1,2026-02-02 08:00:00,115.2,28.7,Half Empty
1,2026-02-02 08:15:00,115.3,29.4,Half Empty
1,2026-02-02 08:30:00,114.3,29.6,Half Empty
1,2026-02-02 08:45:00,111.3,30.1,Half Empty
1,2026-02-02 09:00:00,112.7,30.3,Half Empty
1,2026-02-02 09:15:00,112.8,30.8,Half Empty
1,2026-02-02 09:30:00,109.7,31.3,Half Empty
1,2026-02-02 09:45:00,109.1,31.6,Half Empty
1,2026-02-02 10:00:00,108.9,32.3,Half Empty
1,2026-02-02 10:15:00,105.1,33.0,Half Empty
1,2026-02-02 10:30:00,108.8,34.0,Half Empty
1,2026-02-02 10:45:00,107.2,34.6,Half Empty
1,2026-02-02 11:00:00,104.5,35.8,Half Empty
1,2026-02-02 11:15:00,101.1,36.1,Half Empty
1,2026-02-02 11:30:00,102.0,36.8,Half Empty
1,2026-02-02 11:45:00,103.6,37.4,Half Empty
1,2026-02-02 12:00:00,100.3,38.3,Half Empty
1,2026-02-02 12:15:00,102.6,38.8,Half Empty
1,2026-02-02 12:30:00,98.7,39.3,Half Empty
1,2026-02-02 12:45:00,96.8,40.5,Half Empty
1,2026-02-02 13:00:00,95.7,41.1,Half Empty
1,2026-02-02 13:15:00,95.5,41.9,Half Empty
1,2026-02-02 13:30:00,94.5,42.7,Half Empty
1,2026-02-02 13:45:00,91.2,43.6,Half Empty
1,2026-02-02 14:00:00,91.3,44.6,Half Empty
1,2026-02-02 14:15:00,89.6,45.2,Half Empty
1,2026-02-02 14:30:00,88.1,46.3,Half Empty
1,2026-02-02 14:45:00,86.4,47.3,Half Empty
1,2026-02-02 15:00:00,84.2,48.3,Half Empty
1,2026-02-02 15:15:00,83.8,49.0,Half Empty
1,2026-02-02 15:30:00,80.9,49.8,Half Empty
1,2026-02-02 15:45:00,81.3,50.6,Half Full
1,2026-02-02 16:00:00,78.6,51.3,Half Full
1,2026-02-02 16:15:00,78.1,51.9,Half Full
1,2026-02-02 16:30:00,80.2,52.6,Half Full
1,2026-02-02 16:45:00,77.8,53.0,Half Full
1,2026-02-02 17:00:00,77.9,53.5,Half Full
1,2026-02-02 17:15:00,74.7,54.1,Half Full
1,2026-02-02 17:30:00,75.6,55.0,Half Full
1,2026-02-02 17:45:00,73.0,55.8,Half Full
1,2026-02-02 18:00:00,72.2,56.5,Half Full
1,2026-02-02 18:15:00,71.3,57.1,Half Full
1,2026-02-02 18:30:00,71.6,57.6,Half Full
1,2026-02-02 18:45:00,68.4,58.2,Half Full
1,2026-02-02 19:00:00,69.6,58.9,Half Full
1,2026-02-02 19:15:00,69.8,59.7,Half Full
1,2026-02-02 19:30:00,65.8,60.3,Half Full
1,2026-02-02 19:45:00,65.8,60.8,Half Full
1,2026-02-02 20:00:00,65.6,61.2,Half Full
1,2026-02-02 20:15:00,66.3,61.8,Half Full
1,2026-02-02 20:30:00,64.2,62.3,Half Full
1,2026-02-02 20:45:00,61.1,62.9,Half Full
1,2026-02-02 21:00:00,61.5,63.3,Half Full
1,2026-02-02 21:15:00,61.2,63.5,Half Full
1,2026-02-02 21:30:00,60.1,64.1,Half Full
1,2026-02-02 21:45:00,58.9,64.5,Half Full
1,2026-02-02 22:00:00,60.7,64.9,Half Full
1,2026-02-02 22:15:00,60.7,65.3,Half Full
1,2026-02-02 22:30:00,57.5,65.5,Half Full
1,2026-02-02 22:45:00,59.2,65.5,Half Full
1,2026-02-02 23:00:00,59.3,65.7,Half Full
1,2026-02-02 23:15:00,58.2,65.8,Half Full
1,2026-02-02 23:30:00,57.2,66.3,Half Full
1,2026-02-02 23:45:00,58.8,66.4,Half Full
1,2026-02-03 00:00:00,56.8,66.4,Half Full
1,2026-02-03 00:15:00,57.1,66.6,Half Full
1,2026-02-03 00:30:00,58.7,66.6,Half Full
1,2026-02-03 00:45:00,57.1,66.7,Half Full
1,2026-02-03 01:00:00,55.7,66.7,Half Full
1,2026-02-03 01:15:00,56.6,66.7,Half Full
1,2026-02-03 01:30:00,57.7,66.8,Half Full
1,2026-02-03 01:45:00,56.7,66.8,Half Full
1,2026-02-03 02:00:00,54.8,67.1,Half Full
1,2026-02-03 02:15:00,58.3,67.4,Half Full
1,2026-02-03 02:30:00,56.4,67.4,Half Full
1,2026-02-03 02:45:00,56.4,67.5,Half Full
1,2026-02-03 03:00:00,56.8,67.8,Half Full
1,2026-02-03 03:15:00,52.5,68.1,Half Full
1,2026-02-03 03:30:00,55.3,68.2,Half Full
1,2026-02-03 03:45:00,55.3,68.6,Half Full
1,2026-02-03 04:00:00,55.5,69.0,Half Full
1,2026-02-03 04:15:00,51.9,69.1,Half Full
1,2026-02-03 04:30:00,53.6,69.1,Half Full
1,2026-02-03 04:45:00,52.8,69.1,Half Full
1,2026-02-03 05:00:00,53.2,69.3,Half Full
1,2026-02-03 05:15:00,54.1,69.5,Half Full
1,2026-02-03 05:30:00,52.0,69.5,Half Full
1,2026-02-03 05:45:00,53.2,69.5,Half Full
1,2026-02-03 06:00:00,52.8,70.2,Half Full
1,2026-02-03 06:15:00,49.3,70.9,Half Full
1,2026-02-03 06:30:00,48.0,71.9,Half Full
1,2026-02-03 06:45:00,50.0,72.4,Half Full
1,2026-02-03 07:00:00,48.4,72.9,Half Full
1,2026-02-03 07:15:00,46.5,73.5,Half Full
1,2026-02-03 07:30:00,43.5,74.2,Half Full
1,2026-02-03 07:45:00,44.1,74.5,Half Full
1,2026-02-03 08:00:00,156.3,0.1,Collected
1,2026-02-03 08:15:00,153.8,0.6,Collected
1,2026-02-03 08:30:00,155.6,0.6,Collected
1,2026-02-03 08:45:00,154.5,1.3,Collected
1,2026-02-03 09:00:00,156.0,1.7,Collected
1,2026-02-03 09:15:00,154.6,2.2,Collected
1,2026-02-03 09:30:00,151.0,2.5,Collected
1,2026-02-03 09:45:00,152.6,3.3,Collected
1,2026-02-03 10:00:00,151.0,4.2,Collected
1,2026-02-03 10:15:00,148.5,5.1,Collected
1,2026-02-03 10:30:00,149.7,5.7,Collected
1,2026-02-03 10:45:00,148.2,6.7,Collected
1,2026-02-03 11:00:00,146.4,7.1,Collected
1,2026-02-03 11:15:00,145.2,7.8,Collected
1,2026-02-03 11:30:00,142.5,8.7,Collected
1,2026-02-03 11:45:00,144.4,9.4,Collected
1,2026-02-03 12:00:00,141.1,10.3,Half Empty
1,2026-02-03 12:15:00,142.3,10.7,Half Empty
1,2026-02-03 12:30:00,138.8,12.7,Half Empty
1,2026-02-03 12:45:00,134.6,15.0,Half Empty
1,2026-02-03 13:00:00,134.0,15.8,Half Empty
1,2026-02-03 13:15:00,132.5,16.1,Half Empty
1,2026-02-03 13:30:00,133.3,16.6,Half Empty
1,2026-02-03 13:45:00,132.7,17.7,Half Empty
1,2026-02-03 14:00:00,130.4,18.6,Half Empty
1,2026-02-03 14:15:00,127.5,19.5,Half Empty
1,2026-02-03 14:30:00,127.2,20.0,Half Empty
1,2026-02-03 14:45:00,124.5,20.8,Half Empty
1,2026-02-03 15:00:00,124.1,21.6,Half Empty
1,2026-02-03 15:15:00,123.6,22.4,Half Empty
1,2026-02-03 15:30:00,123.3,23.0,Half Empty
1,2026-02-03 15:45:00,121.6,23.5,Half Empty
1,2026-02-03 16:00:00,119.2,24.3,Half Empty
1,2026-02-03 16:15:00,119.7,24.7,Half Empty
1,2026-02-03 16:30:00,119.6,25.1,Half Empty
1,2026-02-03 16:45:00,117.7,25.8,Half Empty
1,2026-02-03 17:00:00,118.8,26.3,Half Empty
1,2026-02-03 17:15:00,114.4,26.9,Half Empty
1,2026-02-03 17:30:00,115.3,27.5,Half Empty
1,2026-02-03 17:45:00,116.6,28.2,Half Empty
1,2026-02-03 18:00:00,113.7,28.8,Half Empty
1,2026-02-03 18:15:00,114.4,29.7,Half Empty
1,2026-02-03 18:30:00,113.1,29.9,Half Empty
1,2026-02-03 18:45:00,110.5,30.3,Half Empty
1,2026-02-03 19:00:00,109.4,31.1,Half Empty
1,2026-02-03 19:15:00,110.3,31.6,Half Empty
1,2026-02-03 19:30:00,109.7,31.9,Half Empty
1,2026-02-03 19:45:00,109.4,32.4,Half Empty
1,2026-02-03 20:00:00,108.3,33.3,Half Empty
1,2026-02-03 20:15:00,106.7,33.9,Half Empty
1,2026-02-03 20:30:00,106.8,34.8,Half Empty
1,2026-02-03 20:45:00,104.3,35.2,Half Empty
1,2026-02-03 21:00:00,103.6,35.5,Half Empty
1,2026-02-03 21:15:00,102.4,36.1,Half Empty
1,2026-02-03 21:30:00,102.5,36.9,Half Empty
1,2026-02-03 21:45:00,101.8,37.5,Half Empty
1,2026-02-03 22:00:00,101.5,37.7,Half Empty
1,2026-02-03 22:15:00,99.7,38.0,Half Empty
1,2026-02-03 22:30:00,98.1,38.2,Half Empty
1,2026-02-03 22:45:00,100.3,38.4,Half Empty
1,2026-02-03 23:00:00,99.0,38.7,Half Empty
1,2026-02-03 23:15:00,97.0,39.0,Half Empty
1,2026-02-03 23:30:00,97.3,39.3,Half Empty
1,2026-02-03 23:45:00,99.2,39.4,Half Empty
1,2026-02-04 00:00:00,96.4,39.7,Half Empty
1,2026-02-04 00:15:00,98.5,40.0,Half Empty
1,2026-02-04 00:30:00,95.7,40.3,Half Empty
1,2026-02-04 00:45:00,97.9,40.6,Half Empty
1,2026-02-04 01:00:00,95.6,40.6,Half Empty
1,2026-02-04 01:15:00,98.1,40.9,Half Empty
1,2026-02-04 01:30:00,97.5,41.3,Half Empty
1,2026-02-04 01:45:00,97.8,41.3,Half Empty
1,2026-02-04 02:00:00,95.5,41.8,Half Empty
1,2026-02-04 02:15:00,94.8,41.8,Half Empty
1,2026-02-04 02:30:00,94.8,42.0,Half Empty
1,2026-02-04 02:45:00,94.5,42.2,Half Empty
1,2026-02-04 03:00:00,92.9,42.5,Half Empty
1,2026-02-04 03:15:00,93.1,42.7,Half Empty
1,2026-02-04 03:30:00,91.9,42.7,Half Empty
1,2026-02-04 03:45:00,92.0,42.7,Half Empty
1,2026-02-04 04:00:00,92.5,42.9,Half Empty
1,2026-02-04 04:15:00,91.5,43.1,Half Empty
1,2026-02-04 04:30:00,92.0,43.1,Half Empty
1,2026-02-04 04:45:00,94.0,43.3,Half Empty
1,2026-02-04 05:00:00,92.8,43.6,Half Empty
1,2026-02-04 05:15:00,90.1,43.6,Half Empty
1,2026-02-04 05:30:00,93.1,43.6,Half Empty
1,2026-02-04 05:45:00,91.9,43.8,Half Empty
1,2026-02-04 06:00:00,90.2,44.4,Half Empty
1,2026-02-04 06:15:00,90.2,44.6,Half Empty
1,2026-02-04 06:30:00,92.8,45.3,Half Empty
1,2026-02-04 06:45:00,89.1,45.8,Half Empty
1,2026-02-04 07:00:00,88.0,46.1,Half Empty
1,2026-02-04 07:15:00,87.2,47.0,Half Empty
1,2026-02-04 07:30:00,87.5,47.3,Half Empty
1,2026-02-04 07:45:00,86.8,47.7,Half Empty
1,2026-02-04 08:00:00,85.7,48.2,Half Empty
1,2026-02-04 08:15:00,85.8,48.7,Half Empty
1,2026-02-04 08:30:00,84.2,48.9,Half Empty
1,2026-02-04 08:45:00,82.6,49.6,Half Empty
1,2026-02-04 09:00:00,80.7,49.6,Half Empty
1,2026-02-04 09:15:00,82.3,49.8,Half Empty
1,2026-02-04 09:30:00,81.4,50.2,Half Full
1,2026-02-04 09:45:00,81.7,50.9,Half Full
1,2026-02-04 10:00:00,78.2,51.8,Half Full
1,2026-02-04 10:15:00,77.2,52.5,Half Full
1,2026-02-04 10:30:00,78.2,53.5,Half Full
1,2026-02-04 10:45:00,76.0,53.9,Half Full
1,2026-02-04 11:00:00,75.1,54.8,Half Full
1,2026-02-04 11:15:00,74.3,55.3,Half Full
1,2026-02-04 11:30:00,74.3,56.2,Half Full
1,2026-02-04 11:45:00,70.8,57.0,Half Full
1,2026-02-04 12:00:00,70.8,57.9,Half Full
1,2026-02-04 12:15:00,68.5,58.7,Half Full
1,2026-02-04 12:30:00,67.7,59.5,Half Full
1,2026-02-04 12:45:00,66.8,60.2,Half Full
1,2026-02-04 13:00:00,65.8,60.9,Half Full
1,2026-02-04 13:15:00,66.9,61.6,Half Full
1,2026-02-04 13:30:00,62.0,62.3,Half Full
1,2026-02-04 13:45:00,63.9,62.9,Half Full
1,2026-02-04 14:00:00,62.5,63.7,Half Full
1,2026-02-04 14:15:00,59.5,64.8,Half Full
1,2026-02-04 14:30:00,58.5,65.8,Half Full
1,2026-02-04 14:45:00,56.2,66.3,Half Full
1,2026-02-04 15:00:00,56.2,67.2,Half Full
1,2026-02-04 15:15:00,56.5,68.0,Half Full
1,2026-02-04 15:30:00,51.9,69.0,Half Full
1,2026-02-04 15:45:00,51.2,69.6,Half Full
1,2026-02-04 16:00:00,50.5,70.0,Half Full
1,2026-02-04 16:15:00,52.4,70.2,Half Full
1,2026-02-04 16:30:00,50.4,70.9,Half Full
1,2026-02-04 16:45:00,50.5,71.4,Half Full
1,2026-02-04 17:00:00,48.6,72.1,Half Full
1,2026-02-04 17:15:00,49.0,72.9,Half Full
1,2026-02-04 17:30:00,45.3,73.7,Half Full
1,2026-02-04 17:45:00,46.6,74.2,Half Full
1,2026-02-04 18:00:00,44.8,74.9,Half Full
1,2026-02-04 18:15:00,45.2,75.2,Half Full
1,2026-02-04 18:30:00,41.9,75.7,Half Full
1,2026-02-04 18:45:00,43.4,76.3,Half Full
1,2026-02-04 19:00:00,40.5,76.6,Half Full
1,2026-02-04 19:15:00,40.0,77.4,Half Full
1,2026-02-04 19:30:00,39.3,78.1,Half Full
1,2026-02-04 19:45:00,38.1,78.7,Half Full
1,2026-02-04 20:00:00,35.8,79.4,Half Full
1,2026-02-04 20:15:00,38.3,79.8,Half Full
1,2026-02-04 20:30:00,36.3,80.2,Half Full
1,2026-02-04 20:45:00,36.0,80.7,Half Full
1,2026-02-04 21:00:00,35.8,81.4,Half Full
1,2026-02-04 21:15:00,32.1,81.8,Half Full
1,2026-02-04 21:30:00,33.2,82.3,Half Full
1,2026-02-04 21:45:00,30.9,82.8,Half Full
1,2026-02-04 22:00:00,31.7,83.3,Half Full
1,2026-02-04 22:15:00,30.5,83.4,Half Full
1,2026-02-04 22:30:00,31.9,83.8,Half Full
1,2026-02-04 22:45:00,30.9,84.2,Half Full
1,2026-02-04 23:00:00,28.4,84.4,Half Full
1,2026-02-04 23:15:00,29.2,84.7,Half Full
1,2026-02-04 23:30:00,29.5,85.1,Half Full
1,2026-02-04 23:45:00,28.4,85.4,Half Full
1,2026-02-05 00:00:00,28.5,85.5,Half Full
1,2026-02-05 00:15:00,28.8,85.8,Half Full
1,2026-02-05 00:30:00,27.4,85.9,Half Full
1,2026-02-05 00:45:00,27.1,86.1,Half Full
1,2026-02-05 01:00:00,27.9,86.2,Half Full
1,2026-02-05 01:15:00,28.1,86.4,Half Full
1,2026-02-05 01:30:00,27.5,86.5,Half Full
1,2026-02-05 01:45:00,26.8,86.6,Half Full
1,2026-02-05 02:00:00,27.6,86.8,Half Full
1,2026-02-05 02:15:00,27.9,87.1,Half Full
1,2026-02-05 02:30:00,26.3,87.2,Half Full
1,2026-02-05 02:45:00,24.9,87.5,Half Full
1,2026-02-05 03:00:00,23.2,87.8,Half Full
1,2026-02-05 03:15:00,24.8,87.8,Half Full
1,2026-02-05 03:30:00,26.4,88.1,Half Full
1,2026-02-05 03:45:00,25.0,88.1,Half Full
1,2026-02-05 04:00:00,24.3,88.3,Half Full
1,2026-02-05 04:15:00,24.3,88.9,Half Full
1,2026-02-05 04:30:00,26.8,88.9,Half Full
1,2026-02-05 04:45:00,22.3,89.0,Half Full
1,2026-02-05 05:00:00,23.3,89.3,Half Full
1,2026-02-05 05:15:00,25.0,89.4,Half Full
